id,tipo_rel,x_tsne,y_tsne,x_umap,y_umap,x_isomap,y_isomap,x_mds,y_mds,x_lle,y_lle
0,Ato_Exoneracao_Comissionado,6.2781267,21.445442,9.625042915344238,-2.6778724193573,-1.5129727080768796,4.340133668261737,2.2528180271731286,-3.0837335139103,-0.01528533536140904,-0.04297782043935244
1,Ato_Exoneracao_Comissionado,2.4646738,11.912903,8.007424354553223,-0.3645035922527313,0.04169415427307298,3.0817061776525034,2.23683617083434,-1.7183900591666743,0.0036020580147192345,0.0011795914235953123
2,Ato_Exoneracao_Comissionado,2.3230622,9.879581,7.630870819091797,0.17663298547267914,-0.2818710732611324,1.8135670730255586,2.835674364722932,-2.0823700174523103,0.0024777526723114736,-0.005004405705985843
3,Ato_Exoneracao_Comissionado,2.0378613,14.292712,8.436908721923828,0.33427879214286804,-0.5675100798980043,3.074297480089387,3.8385980481708244,-2.616021276128729,0.0030435332001831107,-0.00448294629012555
4,Ato_Nomeacao_Comissionado,6.4272,20.340801,8.831125259399414,-2.45759654045105,-0.6032730592545841,1.743366059204228,2.5608567168654335,-3.0140941148303666,-0.0170639805069551,-0.02901180243676475
5,Ato_Nomeacao_Comissionado,2.3555164,11.894266,8.298099517822266,-0.7783083319664001,0.01801439089003827,2.8284569525569894,2.487568016206353,-1.8507799548985042,0.00349231616427601,-0.0005569941252345188
6,Ato_Exoneracao_Comissionado,-16.292337,5.2393312,9.240532875061035,3.735877275466919,-0.5315438322474565,-0.20726824072667524,3.0231988127030336,-0.16908524140872355,-0.0003881030954298783,-0.03253896209456628
7,Ato_Exoneracao_Comissionado,-16.542566,8.692846,8.66698169708252,3.5976476669311523,-0.5137061547475752,0.370996333048704,3.3243474615455533,-0.41358501800560044,0.0001192501128699508,-0.030842466488566624
8,Ato_Exoneracao_Comissionado,-22.370037,5.2364426,9.251256942749023,5.034775257110596,1.1021944736018638,-0.7439298381482577,3.2716855655802926,1.5103075001061868,0.006036551596105182,-0.006029823461058681
9,Ato_Tornado_Sem_Efeito_Exo_Nom,3.0843184,5.171902,8.853164672851562,2.236750602722168,2.311523083668722,-0.03171358235944599,0.23390343564173166,-1.569882076569733,0.0029436196925211183,-0.007972266546112702
10,Ato_Tornado_Sem_Efeito_Exo_Nom,4.577185,5.1175895,9.6165132522583,2.9709465503692627,2.3146208684390266,-0.03183088112787328,0.4280122996699578,-1.4493705597817637,0.002943619702959456,-0.007972266536141824
11,Ato_Exoneracao_Comissionado,7.5049577,19.664347,9.048215866088867,-2.7305147647857666,0.4059478870497997,2.684807324274915,2.747027555961257,-3.271236138822101,-0.017063980508299006,-0.029011802438965485
12,Ato_Exoneracao_Comissionado,-12.920353,4.5871453,9.078487396240234,4.042267322540283,-0.20201510352141214,-0.06784370395774032,0.8067071926949717,0.2973125594180787,0.0046547771102651925,-0.007571214958090856
13,Ato_Nomeacao_Comissionado,-4.2449603,3.5472033,8.665267944335938,4.579505920410156,-0.1906225074688389,-0.05845635894561445,0.8220643899599791,1.4647929838174654,0.004851693960472494,-0.007268840239161065
14,Ato_Nomeacao_Comissionado,2.4466848,14.440708,7.776629447937012,0.33057519793510437,0.21826137578884106,3.2250013665546473,3.1220734006914475,-2.730009661900818,0.003240101794597848,-0.0045876372862824095
